timestamp,hour,day_of_week,close,volume,ticker,date,sma_50,sma_200,day_of_month,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,target_4periods_ahead,target_8periods_ahead,target_16periods_ahead
2022-01-12 00:00:00+00:00,0,Wednesday,387.35000000,54544566.00000000,QQQ,2022-01-12,393.45780000,364.39960000,12,1,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.50000000,0.86602540,-0.05387892,-0.10904866,-0.07574545
2022-01-13 00:00:00+00:00,0,Thursday,377.66000000,77978962.00000000,QQQ,2022-01-13,393.23000000,364.69225000,13,1,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.50000000,0.86602540,-0.04220728,-0.08761849,-0.05965683
2022-01-14 00:00:00+00:00,0,Friday,380.01000000,80081709.00000000,QQQ,2022-01-14,392.96660000,364.96945000,14,1,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.50000000,0.86602540,-0.07452435,-0.10239204,-0.05497224
2022-01-18 00:00:00+00:00,0,Tuesday,370.55000000,75442841.00000000,QQQ,2022-01-18,392.41320000,365.16695000,18,1,0,0.00000000,1.00000000,0.78183148,0.62348980,0.50000000,0.86602540,-0.04655242,-0.05060046,-0.01030900
2022-01-19 00:00:00+00:00,0,Wednesday,366.48000000,81410082.00000000,QQQ,2022-01-19,391.77080000,365.34525000,19,1,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.50000000,0.86602540,-0.05831150,-0.00935931,-0.02196573
2022-01-20 00:00:00+00:00,0,Thursday,361.72000000,88553514.00000000,QQQ,2022-01-20,391.04400000,365.49575000,20,1,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.50000000,0.86602540,-0.04741236,0.01050536,-0.04052859
2022-01-21 00:00:00+00:00,0,Friday,351.69000000,143333420.00000000,QQQ,2022-01-21,390.17140000,365.57880000,21,1,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.50000000,0.86602540,-0.03011175,0.04776934,-0.01194234
2022-01-24 00:00:00+00:00,0,Monday,353.30000000,199382109.00000000,QQQ,2022-01-24,389.44720000,365.65975000,24,1,0,0.00000000,1.00000000,0.00000000,1.00000000,0.50000000,0.86602540,-0.00424568,0.00070761,0.00801019
2022-01-25 00:00:00+00:00,0,Tuesday,345.11000000,124304564.00000000,QQQ,2022-01-25,388.53760000,365.70195000,25,1,0,0.00000000,1.00000000,0.78183148,0.62348980,0.50000000,0.86602540,0.05198343,0.03737939,0.03167106
2022-01-26 00:00:00+00:00,0,Wednesday,344.57000000,146507024.00000000,QQQ,2022-01-26,387.53500000,365.72180000,26,1,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.50000000,0.86602540,0.06080042,0.03064689,0.00255391
2022-01-27 00:00:00+00:00,0,Thursday,341.10000000,95177356.00000000,QQQ,2022-01-27,386.46480000,365.74475000,27,1,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.50000000,0.86602540,0.08029903,0.05282908,0.00120199
2022-01-28 00:00:00+00:00,0,Friday,351.80000000,107867897.00000000,QQQ,2022-01-28,385.55240000,365.79570000,28,1,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.50000000,0.86602540,0.00497442,0.04243889,-0.03899943
2022-01-31 00:00:00+00:00,0,Monday,363.05000000,94164389.00000000,QQQ,2022-01-31,384.86080000,365.90090000,31,1,0,0.00000000,1.00000000,0.00000000,1.00000000,0.50000000,0.86602540,-0.01388239,-0.01272552,-0.09263187
2022-02-01 00:00:00+00:00,0,Tuesday,365.52000000,74386923.00000000,QQQ,2022-02-01,384.13620000,366.03410000,1,2,0,0.00000000,1.00000000,0.78183148,0.62348980,0.86602540,0.50000000,-0.02842526,-0.05050339,-0.06847779
2022-02-02 00:00:00+00:00,0,Wednesday,368.49000000,78489135.00000000,QQQ,2022-02-02,383.42620000,366.19450000,2,2,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.86602540,0.50000000,-0.02542810,-0.05698933,-0.06165703
2022-02-03 00:00:00+00:00,0,Thursday,353.55000000,95328621.00000000,QQQ,2022-02-03,382.51120000,366.26580000,3,2,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.86602540,0.50000000,0.03727903,0.00729741,-0.01909207
2022-02-04 00:00:00+00:00,0,Friday,358.01000000,86216601.00000000,QQQ,2022-02-04,381.72180000,366.37985000,4,2,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.86602540,0.50000000,0.00117315,-0.00550264,-0.04614396
2022-02-07 00:00:00+00:00,0,Monday,355.13000000,58146087.00000000,QQQ,2022-02-07,380.84920000,366.45840000,7,2,0,0.00000000,1.00000000,0.00000000,1.00000000,0.86602540,0.50000000,-0.02272407,-0.02725762,-0.02227353
2022-02-08 00:00:00+00:00,0,Tuesday,359.12000000,64642677.00000000,QQQ,2022-02-08,380.20760000,366.54585000,8,2,0,0.00000000,1.00000000,0.78183148,0.62348980,0.86602540,0.50000000,-0.03238472,-0.04903653,-0.04694810
2022-02-09 00:00:00+00:00,0,Wednesday,366.73000000,55766422.00000000,QQQ,2022-02-09,379.54840000,366.67875000,9,2,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.86602540,0.50000000,-0.02890410,-0.07812287,-0.08024978
2022-02-10 00:00:00+00:00,0,Thursday,358.43000000,112276783.00000000,QQQ,2022-02-10,378.84060000,366.77590000,10,2,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.86602540,0.50000000,-0.00666797,-0.08093631,-0.09365845
2022-02-11 00:00:00+00:00,0,Friday,347.06000000,101569102.00000000,QQQ,2022-02-11,378.03940000,366.81010000,11,2,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.86602540,0.50000000,-0.00463897,-0.01893044,-0.06831672
2022-02-14 00:00:00+00:00,0,Monday,347.49000000,80206439.00000000,QQQ,2022-02-14,377.19100000,366.85760000,14,2,0,0.00000000,1.00000000,0.00000000,1.00000000,0.86602540,0.50000000,-0.01720913,-0.00494978,-0.03597226
2022-02-15 00:00:00+00:00,0,Tuesday,356.13000000,55366054.00000000,QQQ,2022-02-15,376.65100000,366.95730000,15,2,0,0.00000000,1.00000000,0.78183148,0.62348980,0.86602540,0.50000000,-0.05068374,-0.02619830,-0.06980597
2022-02-16 00:00:00+00:00,0,Wednesday,356.04000000,58905086.00000000,QQQ,2022-02-16,376.04780000,367.08680000,16,2,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.86602540,0.50000000,-0.07476688,-0.04086619,-0.08886642
2022-02-17 00:00:00+00:00,0,Thursday,345.45000000,61730603.00000000,QQQ,2022-02-17,375.00020000,367.16890000,17,2,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.86602540,0.50000000,-0.01435808,0.00512375,-0.07896946
2022-02-18 00:00:00+00:00,0,Friday,341.51000000,79913213.00000000,QQQ,2022-02-18,373.83820000,367.21890000,18,2,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.86602540,0.50000000,0.01247401,0.00219613,-0.03912038
2022-02-22 00:00:00+00:00,0,Tuesday,338.08000000,85925095.00000000,QQQ,2022-02-22,372.72520000,367.23830000,22,2,0,0.00000000,1.00000000,0.78183148,0.62348980,0.86602540,0.50000000,0.02579271,-0.00230715,0.00662565
2022-02-23 00:00:00+00:00,0,Wednesday,329.42000000,86099171.00000000,QQQ,2022-02-23,371.35340000,367.25660000,23,2,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.86602540,0.50000000,0.03664016,-0.01384251,0.04559529
2022-02-24 00:00:00+00:00,0,Thursday,340.49000000,129846553.00000000,QQQ,2022-02-24,370.31800000,367.33250000,24,2,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.86602540,0.50000000,0.01976563,-0.05033922,0.03230638
2022-02-25 00:00:00+00:00,0,Friday,345.77000000,78738588.00000000,QQQ,2022-02-25,369.46940000,367.47690000,25,2,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.86602540,0.50000000,-0.01015126,-0.03117679,0.01246493
2022-02-28 00:00:00+00:00,0,Monday,346.80000000,77426994.00000000,QQQ,2022-02-28,368.46440000,367.61420000,28,2,0,0.00000000,1.00000000,0.00000000,1.00000000,0.86602540,0.50000000,-0.02739331,-0.04478085,0.02929642
2022-03-01 00:00:00+00:00,0,Tuesday,341.49000000,67407000.00000000,QQQ,2022-03-01,367.55740000,367.68970000,1,3,0,0.00000000,1.00000000,0.78183148,0.62348980,1.00000000,0.00000000,-0.04869835,-0.05004539,0.03027907
2022-03-02 00:00:00+00:00,0,Wednesday,347.22000000,70609015.00000000,QQQ,2022-03-02,366.80360000,367.80375000,2,3,0,0.00000000,1.00000000,0.97492791,-0.22252093,1.00000000,0.00000000,-0.06874604,-0.08366454,0.03579863
2022-03-03 00:00:00+00:00,0,Thursday,342.26000000,71053135.00000000,QQQ,2022-03-03,366.03500000,367.90395000,3,3,0,0.00000000,1.00000000,0.43388374,-0.90096887,1.00000000,0.00000000,-0.02124116,-0.04122597,0.04993280
2022-03-04 00:00:00+00:00,0,Friday,337.30000000,76961263.00000000,QQQ,2022-03-04,364.99680000,367.97750000,4,3,0,0.00000000,1.00000000,-0.43388374,-0.90096887,1.00000000,0.00000000,-0.01787726,0.00895345,0.08185591
2022-03-07 00:00:00+00:00,0,Monday,324.86000000,89907794.00000000,QQQ,2022-03-07,363.61500000,367.95765000,7,3,0,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,-0.00141599,0.06027212,0.14261528
2022-03-08 00:00:00+00:00,0,Tuesday,323.35000000,116031921.00000000,QQQ,2022-03-08,362.14360000,367.93935000,8,3,0,0.00000000,1.00000000,0.78183148,0.62348980,1.00000000,0.00000000,-0.01601979,0.08702644,0.13527138
2022-03-09 00:00:00+00:00,0,Wednesday,334.99000000,64723366.00000000,QQQ,2022-03-09,360.77380000,367.95175000,9,3,0,0.00000000,1.00000000,0.97492791,-0.22252093,1.00000000,0.00000000,-0.02041852,0.04504612,0.08224126
2022-03-10 00:00:00+00:00,0,Thursday,331.27000000,69320714.00000000,QQQ,2022-03-10,359.36700000,367.94325000,10,3,0,0.00000000,1.00000000,0.43388374,-0.90096887,1.00000000,0.00000000,0.02731911,0.07755003,0.09231141
2022-03-11 00:00:00+00:00,0,Friday,324.40000000,66228432.00000000,QQQ,2022-03-11,357.82400000,367.89460000,11,3,0,0.00000000,1.00000000,-0.43388374,-0.90096887,1.00000000,0.00000000,0.06177559,0.08455610,0.13840937
2022-03-14 00:00:00+00:00,0,Monday,318.17000000,79497206.00000000,QQQ,2022-03-14,356.18040000,367.82105000,14,3,0,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.10472389,0.13037056,0.13492787
2022-03-15 00:00:00+00:00,0,Tuesday,328.15000000,76344991.00000000,QQQ,2022-03-15,354.78640000,367.79215000,15,3,0,0.00000000,1.00000000,0.78183148,0.62348980,1.00000000,0.00000000,0.06682919,0.09507847,0.07651988
2022-03-16 00:00:00+00:00,0,Wednesday,340.32000000,105033454.00000000,QQQ,2022-03-16,353.55920000,367.82965000,16,3,0,0.00000000,1.00000000,0.97492791,-0.22252093,1.00000000,0.00000000,0.04889516,0.07225552,0.04049130
2022-03-17 00:00:00+00:00,0,Thursday,344.44000000,66747301.00000000,QQQ,2022-03-17,352.51860000,367.88450000,17,3,0,0.00000000,1.00000000,0.43388374,-0.90096887,1.00000000,0.00000000,0.02145512,0.07766229,0.01367437
2022-03-18 00:00:00+00:00,0,Friday,351.49000000,85071347.00000000,QQQ,2022-03-18,351.86260000,367.99195000,18,3,0,0.00000000,1.00000000,-0.43388374,-0.90096887,1.00000000,0.00000000,0.02321545,0.04438249,-0.03015733
2022-03-21 00:00:00+00:00,0,Monday,350.08000000,73799072.00000000,QQQ,2022-03-21,351.18380000,368.06435000,21,3,0,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.02647966,0.03559186,-0.03036449
2022-03-22 00:00:00+00:00,0,Tuesday,356.96000000,63175928.00000000,QQQ,2022-03-22,350.72580000,368.16615000,22,3,0,0.00000000,1.00000000,0.78183148,0.62348980,1.00000000,0.00000000,0.02227140,0.01369901,-0.02972322
2022-03-23 00:00:00+00:00,0,Wednesday,351.83000000,70353024.00000000,QQQ,2022-03-23,350.16020000,368.24150000,23,3,0,0.00000000,1.00000000,0.97492791,-0.22252093,1.00000000,0.00000000,0.05502658,0.04965466,-0.03808658
2022-03-24 00:00:00+00:00,0,Thursday,359.65000000,53539251.00000000,QQQ,2022-03-24,349.63680000,368.35555000,24,3,0,0.00000000,1.00000000,0.43388374,-0.90096887,1.00000000,0.00000000,0.02068678,0.00403170,-0.05827888
2022-03-25 00:00:00+00:00,0,Friday,359.35000000,57512158.00000000,QQQ,2022-03-25,349.07680000,368.45055000,25,3,0,0.00000000,1.00000000,-0.43388374,-0.90096887,1.00000000,0.00000000,0.00887714,-0.01694727,-0.03642688
2022-03-28 00:00:00+00:00,0,Monday,364.91000000,56631466.00000000,QQQ,2022-03-28,348.82180000,368.56890000,28,3,0,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,-0.00838563,-0.02962374,-0.06494752
2022-03-29 00:00:00+00:00,0,Tuesday,371.19000000,67887955.00000000,QQQ,2022-03-29,348.64540000,368.70230000,29,3,0,0.00000000,1.00000000,0.78183148,0.62348980,1.00000000,0.00000000,-0.00509173,-0.05937660,-0.09978717
2022-03-30 00:00:00+00:00,0,Wednesday,367.09000000,68757710.00000000,QQQ,2022-03-30,348.57620000,368.82645000,30,3,0,0.00000000,1.00000000,0.97492791,-0.22252093,1.00000000,0.00000000,-0.01631752,-0.07137214,-0.11356888
2022-03-31 00:00:00+00:00,0,Thursday,362.54000000,67011405.00000000,QQQ,2022-03-31,348.49740000,368.93410000,31,3,0,0.00000000,1.00000000,0.43388374,-0.90096887,1.00000000,0.00000000,-0.02559718,-0.06368952,-0.09091411
2022-04-01 00:00:00+00:00,0,Friday,361.85000000,54384647.00000000,QQQ,2022-04-01,348.50000000,369.01665000,1,4,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,-0.02141771,-0.04283543,-0.12355949
2022-04-04 00:00:00+00:00,0,Monday,369.30000000,45908171.00000000,QQQ,2022-04-04,348.85220000,369.15000000,4,4,0,0.00000000,1.00000000,0.00000000,1.00000000,0.86602540,-0.50000000,-0.05456269,-0.08359058,-0.14226916
2022-04-05 00:00:00+00:00,0,Tuesday,361.10000000,62738661.00000000,QQQ,2022-04-05,349.00820000,369.23370000,5,4,0,0.00000000,1.00000000,0.78183148,0.62348980,0.86602540,-0.50000000,-0.05596788,-0.06206037,-0.09163667
2022-04-06 00:00:00+00:00,0,Wednesday,353.26000000,90028072.00000000,QQQ,2022-04-06,349.17120000,369.26215000,6,4,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.86602540,-0.50000000,-0.03909302,-0.01981543,-0.11325936
2022-04-07 00:00:00+00:00,0,Thursday,354.10000000,63745473.00000000,QQQ,2022-04-07,349.36180000,369.29395000,7,4,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.86602540,-0.50000000,-0.02188647,-0.03640215,-0.10059305
2022-04-08 00:00:00+00:00,0,Friday,349.15000000,61845494.00000000,QQQ,2022-04-08,349.52280000,369.29025000,8,4,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,-0.03070314,-0.04296148,-0.08686811
2022-04-11 00:00:00+00:00,0,Monday,340.89000000,65961301.00000000,QQQ,2022-04-11,349.30460000,369.24740000,11,4,0,0.00000000,1.00000000,0.00000000,1.00000000,0.86602540,-0.50000000,-0.00645369,-0.04543988,-0.03311919
2022-04-12 00:00:00+00:00,0,Tuesday,339.45000000,72776565.00000000,QQQ,2022-04-12,348.83260000,369.17610000,12,4,0,0.00000000,1.00000000,0.78183148,0.62348980,0.86602540,-0.50000000,0.02006186,-0.02907645,-0.07792016
2022-04-13 00:00:00+00:00,0,Wednesday,346.35000000,61139255.00000000,QQQ,2022-04-13,348.44920000,369.13290000,13,4,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.86602540,-0.50000000,-0.01484048,-0.08433665,-0.10711708
2022-04-14 00:00:00+00:00,0,Thursday,338.43000000,73095267.00000000,QQQ,2022-04-14,347.84800000,369.05290000,14,4,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.86602540,-0.50000000,-0.01264663,-0.06403097,-0.12197500
2022-04-18 00:00:00+00:00,0,Monday,338.69000000,58514955.00000000,QQQ,2022-04-18,347.55080000,368.97350000,18,4,0,0.00000000,1.00000000,0.00000000,1.00000000,0.86602540,-0.50000000,-0.03923942,-0.03153326,-0.11199032
2022-04-19 00:00:00+00:00,0,Tuesday,346.26000000,56515684.00000000,QQQ,2022-04-19,347.31580000,368.91160000,19,4,0,0.00000000,1.00000000,0.78183148,0.62348980,0.86602540,-0.50000000,-0.04817189,-0.09533299,-0.15716514
2022-04-20 00:00:00+00:00,0,Wednesday,341.21000000,65349522.00000000,QQQ,2022-04-20,347.03740000,368.81670000,20,4,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.86602540,-0.50000000,-0.07054307,-0.06661587,-0.14671317
2022-04-21 00:00:00+00:00,0,Thursday,334.15000000,75723308.00000000,QQQ,2022-04-21,346.53800000,368.68270000,21,4,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.86602540,-0.50000000,-0.05204250,-0.04587760,-0.09639384
2022-04-22 00:00:00+00:00,0,Friday,325.40000000,82562145.00000000,QQQ,2022-04-22,345.71140000,368.51585000,22,4,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,0.00802090,0.01290719,-0.08285187
2022-04-25 00:00:00+00:00,0,Monday,329.58000000,101655856.00000000,QQQ,2022-04-25,345.13440000,368.35870000,25,4,0,0.00000000,1.00000000,0.00000000,1.00000000,0.86602540,-0.50000000,-0.04954791,-0.05030645,-0.07102980
2022-04-26 00:00:00+00:00,0,Tuesday,317.14000000,105807329.00000000,QQQ,2022-04-26,344.53600000,368.13230000,26,4,0,0.00000000,1.00000000,0.78183148,0.62348980,0.86602540,-0.50000000,0.00422526,-0.02487860,-0.08198272
2022-04-27 00:00:00+00:00,0,Wednesday,316.76000000,111204164.00000000,QQQ,2022-04-27,343.92140000,367.90400000,27,4,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.86602540,-0.50000000,0.00650335,-0.06190807,-0.08580629
2022-04-28 00:00:00+00:00,0,Thursday,328.01000000,98961757.00000000,QQQ,2022-04-28,343.35900000,367.72870000,28,4,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.86602540,-0.50000000,0.00484741,-0.08307674,-0.11990488
2022-04-29 00:00:00+00:00,0,Friday,313.25000000,91950859.00000000,QQQ,2022-04-29,342.50320000,367.49235000,29,4,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,-0.00079808,-0.06834796,-0.06311253
2022-05-02 00:00:00+00:00,0,Monday,318.48000000,114629370.00000000,QQQ,2022-05-02,341.96380000,367.29675000,2,5,0,0.00000000,1.00000000,0.00000000,1.00000000,0.50000000,-0.86602540,-0.02898141,-0.08581387,-0.09809093
2022-05-03 00:00:00+00:00,0,Tuesday,318.82000000,78168667.00000000,QQQ,2022-05-03,341.51000000,367.11750000,3,5,0,0.00000000,1.00000000,0.78183148,0.62348980,0.50000000,-0.86602540,-0.06796939,-0.05294524,-0.08644376
2022-05-04 00:00:00+00:00,0,Wednesday,329.60000000,116016395.00000000,QQQ,2022-05-04,341.34040000,366.97155000,4,5,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.50000000,-0.86602540,-0.08750000,-0.09453883,-0.09183859
2022-05-05 00:00:00+00:00,0,Thursday,313.00000000,153474947.00000000,QQQ,2022-05-05,341.01200000,366.72875000,5,5,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.50000000,-0.86602540,-0.06760383,-0.02182109,-0.01246006
2022-05-06 00:00:00+00:00,0,Friday,309.25000000,138836955.00000000,QQQ,2022-05-06,340.38720000,366.45525000,6,5,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.50000000,-0.86602540,-0.05852870,-0.05856103,-0.00313662
2022-05-09 00:00:00+00:00,0,Monday,297.15000000,112665642.00000000,QQQ,2022-05-09,339.41480000,366.10000000,9,5,0,0.00000000,1.00000000,0.00000000,1.00000000,0.50000000,-0.86602540,0.01611980,-0.02547535,0.02978294
2022-05-10 00:00:00+00:00,0,Tuesday,300.76000000,124041800.00000000,QQQ,2022-05-10,338.49400000,365.76135000,10,5,0,0.00000000,1.00000000,0.78183148,0.62348980,0.50000000,-0.86602540,-0.00771379,-0.04016492,0.04528528
2022-05-11 00:00:00+00:00,0,Wednesday,291.84000000,139607898.00000000,QQQ,2022-05-11,337.50100000,365.39840000,11,5,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.50000000,-0.86602540,0.04910225,0.00561952,0.04920504
2022-05-12 00:00:00+00:00,0,Thursday,291.15000000,120534650.00000000,QQQ,2022-05-12,336.37960000,365.02500000,12,5,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.50000000,-0.86602540,-0.00003435,-0.01342950,0.05519492
2022-05-13 00:00:00+00:00,0,Friday,301.94000000,83656711.00000000,QQQ,2022-05-13,335.57320000,364.70230000,13,5,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.50000000,-0.86602540,-0.04093529,-0.03537127,0.02626350
2022-05-16 00:00:00+00:00,0,Monday,298.44000000,59050432.00000000,QQQ,2022-05-16,334.79600000,364.37165000,16,5,0,0.00000000,1.00000000,0.00000000,1.00000000,0.50000000,-0.86602540,-0.03270339,0.00298217,0.03082697
2022-05-17 00:00:00+00:00,0,Tuesday,306.17000000,62406293.00000000,QQQ,2022-05-17,334.42220000,364.07950000,17,5,0,0.00000000,1.00000000,0.78183148,0.62348980,0.50000000,-0.86602540,-0.04144756,0.00956985,-0.02211190
2022-05-18 00:00:00+00:00,0,Wednesday,291.14000000,79138709.00000000,QQQ,2022-05-18,333.77800000,363.70115000,18,5,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.50000000,-0.86602540,-0.01339562,0.05887202,-0.00789998
2022-05-19 00:00:00+00:00,0,Thursday,289.58000000,79884709.00000000,QQQ,2022-05-19,332.86980000,363.31235000,19,5,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.50000000,-0.86602540,0.00580151,0.05670281,-0.04893294
2022-05-20 00:00:00+00:00,0,Friday,288.68000000,91509174.00000000,QQQ,2022-05-20,332.01800000,362.90740000,20,5,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.50000000,-0.86602540,0.03689206,0.08902591,-0.04423583
2022-05-23 00:00:00+00:00,0,Monday,293.48000000,63494400.00000000,QQQ,2022-05-23,331.39960000,362.53455000,23,5,0,0.00000000,1.00000000,0.00000000,1.00000000,0.50000000,-0.86602540,0.05322339,0.04334197,-0.03639090
2022-05-24 00:00:00+00:00,0,Tuesday,287.24000000,73446323.00000000,QQQ,2022-05-24,330.78100000,362.12710000,24,5,0,0.00000000,1.00000000,0.78183148,0.62348980,0.50000000,-0.86602540,0.07324885,0.06955856,-0.05518034
2022-05-25 00:00:00+00:00,0,Wednesday,291.26000000,66846348.00000000,QQQ,2022-05-25,330.04320000,361.74920000,25,5,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.50000000,-0.86602540,0.05060770,0.06389480,-0.05689075
2022-05-26 00:00:00+00:00,0,Thursday,299.33000000,59402781.00000000,QQQ,2022-05-26,329.22340000,361.41480000,26,5,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.50000000,-0.86602540,0.05027896,0.02776200,-0.06096950
2022-05-27 00:00:00+00:00,0,Friday,309.10000000,66992203.00000000,QQQ,2022-05-27,328.51660000,361.12265000,27,5,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.50000000,-0.86602540,-0.00938208,-0.03138143,-0.09197671
2022-05-31 00:00:00+00:00,0,Tuesday,308.28000000,60968330.00000000,QQQ,2022-05-31,327.65240000,360.81995000,31,5,0,0.00000000,1.00000000,0.78183148,0.62348980,0.50000000,-0.86602540,-0.00343843,-0.06305956,-0.07600234
2022-06-01 00:00:00+00:00,0,Wednesday,306.00000000,65302553.00000000,QQQ,2022-06-01,326.77080000,360.50505000,1,6,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.00000000,-1.00000000,0.01264706,-0.09996732,-0.03722222
2022-06-02 00:00:00+00:00,0,Thursday,314.38000000,59291333.00000000,QQQ,2022-06-02,325.91920000,360.24830000,2,6,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.00000000,-1.00000000,-0.02143902,-0.12236784,-0.06975635
2022-06-03 00:00:00+00:00,0,Friday,306.20000000,60812184.00000000,QQQ,2022-06-03,325.00660000,359.96825000,3,6,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.00000000,-1.00000000,-0.02220771,-0.07642064,-0.07400392
2022-06-06 00:00:00+00:00,0,Monday,307.22000000,50885013.00000000,QQQ,2022-06-06,323.95800000,359.68455000,6,6,0,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-0.05982683,-0.11662652,-0.07623202
2022-06-07 00:00:00+00:00,0,Tuesday,309.87000000,44900292.00000000,QQQ,2022-06-07,322.96840000,359.39525000,7,6,0,0.00000000,1.00000000,0.78183148,0.62348980,0.00000000,-1.00000000,-0.11120793,-0.11353148,-0.09549166
2022-06-08 00:00:00+00:00,0,Wednesday,307.64000000,38276962.00000000,QQQ,2022-06-08,321.82300000,359.06730000,8,6,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.00000000,-1.00000000,-0.10314003,-0.08633468,-0.08292160
2022-06-09 00:00:00+00:00,0,Thursday,299.40000000,55855475.00000000,QQQ,2022-06-09,320.38720000,358.69245000,9,6,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.00000000,-1.00000000,-0.05544422,-0.06255845,-0.04154977
2022-06-10 00:00:00+00:00,0,Friday,288.84000000,85101856.00000000,QQQ,2022-06-10,318.82220000,358.26265000,10,6,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.00000000,-1.00000000,-0.06041407,-0.01381388,-0.00013848
2022-06-13 00:00:00+00:00,0,Monday,275.41000000,94326259.00000000,QQQ,2022-06-13,317.07960000,357.77760000,13,6,0,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,-1.00000000,-0.00261428,0.06971424,0.07105770
2022-06-14 00:00:00+00:00,0,Tuesday,275.91000000,64695921.00000000,QQQ,2022-06-14,315.36080000,357.27695000,14,6,0,0.00000000,1.00000000,0.78183148,0.62348980,0.00000000,-1.00000000,0.01873799,0.05994708,0.07045776
2022-06-15 00:00:00+00:00,0,Wednesday,282.80000000,85983428.00000000,QQQ,2022-06-15,313.63080000,356.78965000,15,6,0,0.00000000,1.00000000,0.97492791,-0.22252093,0.00000000,-1.00000000,-0.00753182,0.00261669,0.02206506
2022-06-16 00:00:00+00:00,0,Thursday,271.39000000,81806131.00000000,QQQ,2022-06-16,311.83660000,356.24685000,16,6,0,0.00000000,1.00000000,0.43388374,-0.90096887,0.00000000,-1.00000000,0.04959652,0.04572755,0.05471830
2022-06-17 00:00:00+00:00,0,Friday,274.69000000,82615402.00000000,QQQ,2022-06-17,310.26520000,355.71740000,17,6,0,0.00000000,1.00000000,-0.43388374,-0.90096887,0.00000000,-1.00000000,0.07251811,0.02035021,0.03989952
2022-06-21 00:00:00+00:00,0,Tuesday,281.08000000,51505341.00000000,QQQ,2022-06-21,308.80480000,355.22080000,21,6,0,0.00000000,1.00000000,0.78183148,0.62348980,0.00000000,-1.00000000,0.04045112,0.00373559,0.01988758
